0,_ RECLAMO *,*,*,Indíqueme que tipo de reclamos desea realizar?<br/>#Newline        -Reclamos de salud?<br/>#Newline        -Reclamos de vehiculo?,default.aiml
0,SINIESTRO,*,*,Indíqueme que tipo de reclamos desea realizar?<br/>#Newline       -Reclamos de salud?<br/>#Newline       -Reclamos de vehiculo?,default.aiml
0,_ SINIESTRO,*,*,Indíqueme que tipo de reclamos desea realizar?<br/>#Newline        -Reclamos de salud?<br/>#Newline        -Reclamos de vehiculo?,default.aiml
0,SINIESTRO *,*,*,Indíqueme que tipo de reclamos desea realizar?<br/>#Newline       -Reclamos de salud?<br/>#Newline       -Reclamos de vehiculo?,default.aiml
0,_ SINIESTRO *,*,*,Indíqueme que tipo de reclamos desea realizar?<br/>#Newline        -Reclamos de salud?<br/>#Newline        -Reclamos de vehiculo?,default.aiml
0,SALUD,*,*,Para más información dirigete a:<br/>#Newline       <a href="http://salud.atrioseguros.com:8080/apex/f?p=295:LOGIN::::::" target="_blank"><font color="white">http://salud.atrioseguros.com</font></a>,default.aiml
0,_ SALUD,*,*,Para más información dirigete a:<br/>#Newline            <a href="http://salud.atrioseguros.com:8080/apex/f?p=295:LOGIN::::::" target="_blank"><font color="white">http://salud.atrioseguros.com</font></a>,default.aiml
0,SALUD *,*,*,Para más información dirigete a:<br/>#Newline           <a href="http://salud.atrioseguros.com:8080/apex/f?p=295:LOGIN::::::" target="_blank"><font color="white">http://salud.atrioseguros.com</font></a>,default.aiml
0,_ SALUD *,*,*,Para más información dirigete a:<br/>#Newline            <a href="http://salud.atrioseguros.com:8080/apex/f?p=295:LOGIN::::::" target="_blank"><font color="white">http://salud.atrioseguros.com</font></a>,default.aiml
0,VEHICULO,*,*,Para más información dirigete a:<br/>#Newline       <a href="http://salud.atrioseguros.com:8080/apex/f?p=295:LOGIN::::::" target="_blank"><font color="white">http://salud.atrioseguros.com</font></a>,default.aiml
0,_ VEHICULO,*,*,Para más información dirigete a:<br/>#Newline            <a href="http://salud.atrioseguros.com:8080/apex/f?p=295:LOGIN::::::" target="_blank"><font color="white">http://salud.atrioseguros.com</font></a>,default.aiml
0,VEHICULO *,*,*,Para más información dirigete a:<br/>#Newline           <a href="http://salud.atrioseguros.com:8080/apex/f?p=295:LOGIN::::::" target="_blank"><font color="white">http://salud.atrioseguros.com</font></a>,default.aiml
0,_ VEHICULO *,*,*,Para más información dirigete a:<br/>#Newline            <a href="http://salud.atrioseguros.com:8080/apex/f?p=295:LOGIN::::::" target="_blank"><font color="white">http://salud.atrioseguros.com</font></a>,default.aiml
